enable_recrudescence,age_based_probability_of_seeking_treatment,factor_effect_age_mature_immunity,beta,immune_effect_on_progression_to_clinical,max_clinical_probability,midpoint,mean_pfpr,mean_eir,mean_population,total_clinical_episodes,avg_clinical_episodes_per_1000,total_treatments,avg_treatments_per_1000,mean_immunity_all,mean_immunity_under5,mean_immunity_2to10
True,1,1.0,0.15,5,0.9,0.05,10.831389485590057,7.32081806884619,61010.75,22007,360.7069245993534,15421,252.75873514093828,0.28503965710353546,0.0535479469726316,0.1705633958041369
True,1,1.0,0.15,5,0.9,0.2,9.640079782525396,6.617942129002103,59715.0,57797,967.8807669764715,40511,678.4057606966423,0.21982838819888104,0.038943210770645074,0.1009961171424953
True,1,1.0,0.15,5,0.9,0.02,11.914536915205767,7.676408497586568,61489.0,12595,204.83338483305957,8805,143.19634406153946,0.3069942008242831,0.06912507989107274,0.20292491375785282
True,1,1.0,0.15,5,0.95,0.02,11.851690153264647,7.403434019232347,61181.333333333336,13949,227.99437737000392,9732,159.0681253541385,0.3029821472262085,0.06354326922992941,0.1950009801497591
True,1,1.0,0.15,5,0.95,0.2,9.52841162294632,6.835646740587566,59597.916666666664,65337,1096.296710595309,45632,765.6643478868808,0.20937158590713756,0.037847613080250635,0.09127684526467378
True,1,1.0,0.15,5,0.95,0.1,10.106970717281035,6.739456883923066,60525.75,41937,692.8786508221707,29598,489.01500600983877,0.24903174513353332,0.04117947136816488,0.12640690036250898
True,1,1.0,0.15,5,0.95,0.05,10.836665236630752,7.150932352509567,61078.416666666664,26439,432.86976714360367,18603,304.5756752589908,0.27873218141201933,0.04860202851416342,0.15746783479996002
True,1,1.0,0.15,5,0.99,0.1,9.81127062418487,6.719794958325536,60168.083333333336,46399,771.1563578142897,32391,538.3418949969322,0.23949377635696747,0.03831956062609701,0.11147686707284965
True,1,1.0,0.15,5,0.99,0.2,9.380539578677034,6.7786033481477,59571.166666666664,74650,1253.1230153290044,52339,878.5961888721334,0.19642698025588076,0.03482613383179583,0.082611814201023
True,1,1.0,0.15,5,0.99,0.05,10.8193238740156,7.058183893565233,60814.75,29097,478.4530068774434,20432,335.97112542598626,0.27642191444328473,0.04552082178404283,0.14954918080178625
True,1,1.0,0.15,5,0.99,0.02,11.46771092433387,7.422412427462645,61368.416666666664,15595,254.12094440544203,10880,177.2898926021936,0.29920625781572946,0.06007804310560991,0.1832489887382094
True,1,1.0,0.15,10,0.9,0.2,9.783031290004061,6.809009257274197,59877.0,60517,1010.6885782520834,42437,708.7362426307263,0.2183980905770807,0.04006141612618765,0.09930568492742126
True,1,1.0,0.15,10,0.9,0.1,10.20869290850847,6.835602238036016,60346.0,38226,633.4471215987803,26680,442.11712458157956,0.25468397503305434,0.04339382260711497,0.13202180635828764
True,1,1.0,0.15,10,0.9,0.05,11.200053068935484,7.219669492844492,61067.833333333336,23865,390.7949356862723,16599,271.8124926652602,0.28668316771387753,0.0533117240381801,0.16730127485337923
True,1,1.0,0.15,10,0.9,0.02,11.905576843973174,7.388594127349332,61284.25,12518,204.2612906252422,8736,142.54886043314553,0.30541062997823903,0.06903870511964698,0.19931842994523807
True,1,1.0,0.15,10,0.95,0.1,10.189042593952028,6.746296449781851,60447.666666666664,44298,732.8322571039412,31023,513.2208025675102,0.2454828777784983,0.04044202235137503,0.12267644947763322
True,1,1.0,0.15,10,0.95,0.2,9.450702435249019,6.632108878197996,59803.666666666664,68358,1143.0402818110372,47849,800.1014430553311,0.2040007995481513,0.036820164757695485,0.08536461217404233
True,1,1.0,0.15,10,0.95,0.05,10.603510293954686,6.9010788185113645,60666.5,25617,422.2594018115434,18022,297.0667501833796,0.2763488583907264,0.047614510776622765,0.1568837675852724
True,1,1.0,0.15,10,0.95,0.02,11.849680681850671,7.711939970063921,61159.25,14177,231.80467386372462,9939,162.51016812665296,0.3055990914081523,0.06314975055226295,0.19704396952389536
True,1,1.0,0.15,10,0.99,0.1,9.645030568107776,6.662423859736182,60112.416666666664,48113,800.383725492099,33731,561.1319902016916,0.23421110530201328,0.03579566990814633,0.10731848856115779
True,1,1.0,0.15,10,0.99,0.2,9.26364567882778,6.582277747307425,59384.333333333336,74981,1262.6394166811672,52531,884.5935796758965,0.19141013858098424,0.03520024858236907,0.07577564811828176
True,1,1.0,0.15,10,0.99,0.02,11.343303072348476,7.491769361236821,61230.666666666664,15260,249.2215229841256,10637,173.72014023474077,0.3013540636505024,0.06077608078956195,0.18548092725878
True,1,1.0,0.15,10,0.99,0.05,10.525277982618364,6.844346111711634,60677.166666666664,28756,473.917975734969,20032,330.1406624677597,0.2720046156031712,0.04431292238633288,0.145562146908394
True,1,1.0,0.15,15,0.9,0.1,9.903901587503197,6.815438993849271,60390.583333333336,36565,605.4751913584762,25510,422.4168503091679,0.25166632363130487,0.04227140707291247,0.13116896187669538
True,1,1.0,0.15,15,0.9,0.2,9.85595247140149,6.937459922658422,59986.916666666664,61781,1029.907910474923,43150,719.3235191562604,0.22005337453295382,0.04096791116608108,0.09893617372489517
True,1,1.0,0.15,15,0.9,0.05,10.924821718784548,6.988837403331424,61130.166666666664,23425,383.1986934983001,16457,269.2124183095635,0.2820100863316257,0.051975592110830644,0.1644796439948732
True,1,1.0,0.15,15,0.9,0.02,11.821006598175254,7.611248735682533,61685.5,13353,216.46902432500346,9362,151.7698648791045,0.3054679602802776,0.0664936570707159,0.20045483850865087
True,1,1.0,0.15,15,0.95,0.2,9.362048801546917,6.579046499351066,59536.083333333336,67981,1141.845351488523,47503,797.8858759323826,0.20310537463739287,0.03845635862098613,0.08639716192051383
True,1,1.0,0.15,15,0.95,0.05,10.563427324238752,7.114355081762113,60645.75,25745,424.51449606938655,18011,296.9870106314128,0.278938700316608,0.04761737887675968,0.15349121050937706
True,1,1.0,0.15,15,0.95,0.1,10.140053345863516,6.714901433428778,60221.583333333336,44588,740.3989986978644,30967,514.2176323826313,0.24529734967692077,0.03976564832210233,0.11934756328863194
True,1,1.0,0.15,15,0.95,0.02,12.003115527101036,7.6626954290796325,61229.916666666664,14793,241.59758505850218,10280,167.8917849253973,0.30575490067186467,0.06401614367763349,0.19231028042214193
True,1,1.0,0.15,15,0.99,0.1,9.777939692533804,6.615633573429361,60284.833333333336,49888,827.5381591279178,34950,579.7478083210536,0.2317683192428758,0.03670184408604925,0.10406501770126825
True,1,1.0,0.15,15,0.99,0.2,9.188849773543444,6.587630763723669,59385.916666666664,75617,1273.3153623684627,52849,889.9247997911963,0.18963892698280047,0.0353643490303799,0.07487675590385597
True,1,1.0,0.15,15,0.99,0.05,10.440535990516105,6.810101631884483,60804.083333333336,29953,492.6149422530559,20949,344.5327822007568,0.27065102223526977,0.043911128055012655,0.1432144146466983
True,1,1.0,0.15,15,0.99,0.02,11.48361090422848,7.28590894540946,61267.666666666664,16534,269.8650185252689,11599,189.31682290278178,0.2970001867448149,0.05684435922272566,0.18153536080798416
True,1,1.0,0.2,5,0.9,0.1,12.751992619912173,10.278020937497399,59932.25,35855,598.258867304331,25356,423.07772526477817,0.32361549149529567,0.0514624622182554,0.1762409801128639
True,1,1.0,0.2,5,0.9,0.02,14.650081243967707,11.789789822125433,61545.25,12931,210.10557272900834,9014,146.46134348304702,0.366364027333391,0.08210576186392365,0.25091441722519003
True,1,1.0,0.2,5,0.9,0.05,13.845300023524203,11.136946107209328,60859.333333333336,23165,380.63183954255163,16152,265.3988980052361,0.35176959811695335,0.0640744885275456,0.21929380606983848
True,1,1.0,0.2,5,0.9,0.2,12.336075594112664,9.9214001700398,59279.083333333336,65970,1112.8714597194905,46088,777.4749103463981,0.2788980170785812,0.045642337069093784,0.13257390143950284
True,1,1.0,0.2,5,0.95,0.02,14.635214691737977,11.402437043098478,61115.25,14909,243.94893254956824,10404,170.2357431246702,0.36442837620511254,0.07745830963459599,0.24218663354026684
True,1,1.0,0.2,5,0.95,0.1,12.427933025035445,10.064080808474296,59982.333333333336,42392,706.741429420885,29609,493.62867955564695,0.3114481922380117,0.04628926473697584,0.16160390218174
True,1,1.0,0.2,5,0.95,0.2,11.955055903630166,9.874672824058154,59052.416666666664,74738,1265.62136181274,52317,885.9417269121078,0.2654730817060283,0.04219636561978163,0.11575651660581136
True,1,1.0,0.2,5,0.95,0.05,13.501785607153039,10.885315135176967,60380.083333333336,25678,425.2726823552468,18081,299.45304812155223,0.34590927717681547,0.05777584274335539,0.20521182967629756
True,1,1.0,0.2,5,0.99,0.2,11.384240301462398,9.843303051822064,58864.416666666664,78943,1341.0988245586964,55195,937.6632459054919,0.2516404455164066,0.03898096177750566,0.10319886735056256
True,1,1.0,0.2,5,0.99,0.1,12.316356341241312,10.184885486976283,59648.0,46092,772.7333690987125,32356,542.449034334764,0.30886309284242774,0.04277075006442296,0.15114353707195427
True,1,1.0,0.2,5,0.99,0.05,13.161675932081225,10.72371543351098,60346.0,27644,458.09167136181355,19444,322.2085970901137,0.3410869068118793,0.05429950525909646,0.1938476342731049
True,1,1.0,0.2,5,0.99,0.02,14.147571985657796,11.364131956180968,60858.833333333336,15866,260.7016784745025,11147,183.16157884503207,0.3609096242288216,0.07213562046408951,0.237325792664872
True,1,1.0,0.2,10,0.9,0.2,12.030030848242022,10.047529160687859,59157.333333333336,65080,1100.1172015867292,45640,771.5019834114677,0.27689084550143156,0.04500117728541279,0.12845899298814203
True,1,1.0,0.2,10,0.9,0.05,13.440821087393568,10.59958378690065,60321.333333333336,22918,379.931920160916,15970,264.74878981454873,0.34617984658787965,0.06058944587794884,0.211768407601074
True,1,1.0,0.2,10,0.9,0.1,12.817882697811022,10.449360888230784,59822.333333333336,37288,623.3123638329052,26147,437.07756857806726,0.32383527943122065,0.05057054011459996,0.17327958126048626
True,1,1.0,0.2,10,0.9,0.02,14.656229493277783,11.690430476385268,61136.833333333336,13595,222.37003879276267,9484,155.12743272604348,0.36702533280544974,0.07961566847118058,0.250961196230282
True,1,1.0,0.2,10,0.95,0.1,12.404092964795971,10.217938789094447,59760.25,41890,700.9676164340009,29440,492.635154638744,0.3144481459826142,0.04674600006701801,0.16084691183628505
True,1,1.0,0.2,10,0.95,0.2,11.932187370623069,9.977747236386861,58988.0,75708,1283.4474808435614,53024,898.8946904455142,0.26410968419570774,0.04189658540468414,0.11447997103103717
True,1,1.0,0.2,10,0.95,0.05,13.477582604518753,10.944898626858462,60529.416666666664,25355,418.8872352699032,17725,292.8328237096839,0.3474810220932798,0.05791158874137786,0.20588309903839272
True,1,1.0,0.2,10,0.95,0.02,14.390211520910306,11.488636290903523,61187.583333333336,15022,245.50732651368537,10526,172.02836632159847,0.364436203665324,0.07591766019413604,0.24296491549377738
True,1,1.0,0.2,10,0.99,0.2,11.51200003801519,9.647770634994556,58865.75,84013,1427.196629619091,58780,998.5432955496193,0.2460111912572537,0.039179173726974444,0.09702360947021828
True,1,1.0,0.2,10,0.99,0.1,12.122698125219566,9.903862202366907,59647.416666666664,47543,797.0672102312338,33484,561.3654684681791,0.3026059867933217,0.04215515020421984,0.14499927897687645
True,1,1.0,0.2,10,0.99,0.05,13.30225574382441,10.845634506896332,60453.583333333336,29315,484.91749179466893,20502,339.1362243484326,0.3416890292657255,0.05447330419554574,0.1885518713086303
True,1,1.0,0.2,10,0.99,0.02,14.351015926528618,11.600846855365171,60841.25,16326,268.33768208246875,11529,189.49314815195285,0.3628834910824608,0.07231469704846309,0.2349117003917659
True,1,1.0,0.2,15,0.9,0.2,12.168436590861141,10.073476939938404,59164.166666666664,67267,1136.9550826091245,47076,795.6843246897757,0.2761036296393888,0.045244765800639374,0.1267143626946023
True,1,1.0,0.2,15,0.9,0.02,14.49951604853161,11.4144551818099,61337.666666666664,13494,219.99532641715533,9390,153.0870101568911,0.3633675799157867,0.0784738563428707,0.24769237440108374
True,1,1.0,0.2,15,0.9,0.1,12.775028503692718,10.290221100930722,59888.0,37438,625.1335826876837,26292,439.01950307240185,0.32226043666985366,0.049906846054306085,0.17527562686278478
True,1,1.0,0.2,15,0.9,0.05,13.776550400450146,10.816227062333637,60793.833333333336,23596,388.1314716679049,16454,270.65245104355427,0.34706732173470956,0.06236439019237449,0.21066857367437133
True,1,1.0,0.2,15,0.95,0.2,11.65055260519699,9.934990886027498,58950.416666666664,74976,1271.848516761968,52506,890.6807274475018,0.25984010439490135,0.040637469137934916,0.1094309508362959
True,1,1.0,0.2,15,0.95,0.1,12.460327684072398,10.066403790224118,59831.583333333336,43721,730.7344643784845,30707,513.2239243766182,0.31149710378592704,0.04567334887213345,0.15641590367622468
True,1,1.0,0.2,15,0.95,0.05,13.132413777815986,10.360237752568622,60280.583333333336,24946,413.83142996570206,17679,293.2785156082597,0.3411474023689917,0.0559221579108718,0.20133705798117785
True,1,1.0,0.2,15,0.95,0.02,14.421332794089375,11.578957971467792,61214.416666666664,15109,246.82094223446822,10649,173.96228829537705,0.36482802936415926,0.07532308086225752,0.24525030158802696
True,1,1.0,0.2,15,0.99,0.1,12.066000485565679,9.766736696679686,59699.583333333336,49028,821.2452627391314,34498,577.8599794805938,0.300420103913202,0.041978671555628455,0.140258524900684
True,1,1.0,0.2,15,0.99,0.2,11.418171755256177,9.840759547801254,58839.833333333336,83591,1420.653242276349,58571,995.4310996802053,0.2474890771592515,0.039151597857353775,0.10051891162405054
True,1,1.0,0.2,15,0.99,0.05,13.27237150408643,10.399380307666435,60391.916666666664,29363,486.2074532601631,20573,340.6581730722793,0.3384486705551706,0.053581801007811514,0.18722106050477227
True,1,1.0,0.2,15,0.99,0.02,14.47462391358971,11.633943623855247,61196.0,16721,273.23681286358584,11637,190.1594875482058,0.36346872978001227,0.07249705292859815,0.23596926450268985
True,1,2.0,0.1,5,0.9,0.02,8.677160982516959,4.177553318239356,61483.833333333336,18446,300.0138247723656,12867,209.27452473956566,0.21604445244783455,0.025172638840562412,0.09024802913636183
True,1,2.0,0.1,5,0.9,0.2,7.248627803799589,3.889234582178071,60545.916666666664,53307,880.4392258767795,37388,617.5148062558582,0.15004709632742588,0.02342720774848035,0.0422722376222311
True,1,2.0,0.1,5,0.9,0.1,7.3738969579973395,3.769441784691829,60628.166666666664,37210,613.7411379199438,26190,431.9774362301351,0.17007839632099875,0.02354702781912099,0.05422531154483426
True,1,2.0,0.1,5,0.9,0.05,7.693493084918494,3.8526197121434014,60961.25,26428,433.52129426479934,18458,302.7825052799935,0.19072035769365495,0.023660024922974785,0.06765342129662966
True,1,2.0,0.1,5,0.95,0.02,8.479862386967957,4.225534381466008,61272.583333333336,20791,339.31978821414145,14566,237.72459406123727,0.21369822472885694,0.024147038531680234,0.08481303465624422
True,1,2.0,0.1,5,0.95,0.2,7.183691216393563,3.906286642573486,60414.166666666664,60223,996.8357311337022,42130,697.3529939169897,0.14189355202251283,0.023684250431761814,0.03826286697485355
True,1,2.0,0.1,5,0.95,0.1,6.89133642994332,3.936182279484973,60866.166666666664,40272,661.6483706054541,28311,465.135255766066,0.16335397217238257,0.022661628449645504,0.048377507786983444
True,1,2.0,0.1,5,0.95,0.05,7.495968908401532,3.8461904299508305,61173.416666666664,30585,499.9720739264468,21470,350.96944342654285,0.18539084142150278,0.02206531771106457,0.06214711143737737
True,1,2.0,0.1,5,0.99,0.2,6.6751217306599955,3.9120279216666547,60254.75,63632,1056.0495230666463,44730,742.3481136341949,0.1289922783693038,0.02247006414340121,0.032124071692468434
True,1,2.0,0.1,5,0.99,0.1,6.985820008326617,3.6746876804119366,60501.75,46372,766.457168594297,32143,531.2738887718124,0.1540492958478029,0.021096273395389945,0.04049894503421412
True,1,2.0,0.1,5,0.99,0.05,7.4048925146589655,3.7633398722237246,61028.5,33526,549.3498939020294,23361,382.7883693684098,0.17933640999505307,0.022526472700084264,0.055334966129164775
True,1,2.0,0.1,5,0.99,0.02,8.226292964375338,4.203247965417674,61555.083333333336,22355,363.1706560925783,15567,252.8954418874152,0.21009673127800865,0.02335311102733031,0.07871362289146988
True,1,2.0,0.1,10,0.9,0.1,7.218458947883707,3.7267763480389937,60671.166666666664,37059,610.817329483802,26054,429.42968516071613,0.16836757695082746,0.02296537184110394,0.053181340527273746
True,1,2.0,0.1,10,0.9,0.05,7.644977264173401,3.936542761927926,60874.583333333336,27089,444.9968856734132,18956,311.3943285032751,0.19178356909571662,0.024161685536947686,0.06896489491703368
True,1,2.0,0.1,10,0.9,0.2,7.307546500984312,3.9321050807029376,60346.416666666664,53951,894.0216002883353,37675,624.3121312091163,0.1488232606973907,0.02370724061560298,0.04320448930906337
True,1,2.0,0.1,10,0.9,0.02,8.303262853851589,4.137196440917392,61340.416666666664,18201,296.7211667130834,12794,208.5737380873133,0.21294263595155616,0.0247117046504198,0.08756066940713714
True,1,2.0,0.1,10,0.95,0.1,6.857531762913716,3.724410758735928,60763.666666666664,41181,677.724078533773,28866,475.0536230532501,0.15934500677307784,0.023295645773661795,0.046244333013794235
True,1,2.0,0.1,10,0.95,0.2,6.992466777088342,3.7834985715378178,60255.166666666664,58725,974.605220575829,41164,683.1613333296453,0.13836795894231188,0.02265837547216333,0.03633665412279135
True,1,2.0,0.1,10,0.95,0.05,7.514318059597087,3.84555082611181,60865.0,30317,498.10235767682576,21243,349.0183192310852,0.18737431262820822,0.023557955665820862,0.06355716430044522
True,1,2.0,0.1,10,0.95,0.02,8.716440092271963,4.229734695120797,61633.833333333336,21605,350.5379891455721,15129,245.4658291036038,0.21459440487807482,0.023556637740912628,0.08355376015414422
True,1,2.0,0.1,10,0.99,0.1,6.812251466274735,3.8478084342908923,60464.5,46139,763.0758544269778,32264,533.6023617163789,0.15655432609575703,0.022193660322871275,0.04155099894300234
True,1,2.0,0.1,10,0.99,0.2,6.984293181890877,3.830287902383118,60283.666666666664,67474,1119.2749832735235,47278,784.2588650325406,0.13169776932469282,0.02377301966709069,0.03423412703715032
True,1,2.0,0.1,10,0.99,0.05,7.302730565026287,3.6003727452514984,60963.25,34016,557.9755016341813,23820,390.72720040352175,0.17567376581882452,0.021566818351619207,0.05218579137796866
